customer_id,credit_score,country,gender,age,tenure,formatted_balance,formatted_salary,balance,estimated_salary,products_number,credit_card,active_member,churn,Age_Group
15601410,744,Spain,Female,46,1,$0.00,"$177,431.59",0,177431.59,3,1,1,1,Mid-Career
15684669,567,France,Female,41,9,"$137,891.35","$142,009.46",137891.35,142009.46,1,1,0,1,Mid-Career
15619083,502,France,Female,35,6,$0.00,"$80,618.47",0,80618.47,2,1,1,0,Mid-Career
15692207,609,France,Female,53,6,$0.00,"$124,218.27",0,124218.27,2,1,1,0,Senior
15730705,715,France,Male,37,9,"$165,252.52","$85,286.30",165252.52,85286.3,1,1,0,0,Mid-Career
15749688,541,France,Male,32,8,$0.00,"$40,889.14",0,40889.14,2,0,0,0,Mid-Career
15728542,850,France,Female,71,4,$0.00,"$107,236.87",0,107236.87,2,1,1,0,Senior
15760063,595,Spain,Male,23,7,$0.00,"$168,085.97",0,168085.97,2,1,1,0,Young Adult
15658982,650,Germany,Female,28,5,"$122,034.40","$146,663.43",122034.4,146663.43,3,0,1,1,Young Adult
15758769,625,France,Female,44,7,$0.00,"$4,791.80",0,4791.8,1,1,0,0,Mid-Career
15778481,817,France,Male,59,1,"$118,962.58","$120,819.58",118962.58,120819.58,1,1,1,0,Senior
15661162,526,Spain,Male,49,2,$0.00,"$114,539.67",0,114539.67,1,1,0,1,Mid-Career
15568164,850,France,Female,34,4,"$71,379.53","$154,000.99",71379.53,154000.99,2,1,1,0,Mid-Career
15601569,598,France,Female,40,2,"$171,178.25","$137,980.58",171178.25,137980.58,1,1,0,1,Mid-Career
15772383,613,France,Male,36,9,"$131,307.11","$83,343.73",131307.11,83343.73,1,0,0,0,Mid-Career
15667456,709,Spain,Male,62,3,$0.00,"$82,195.15",0,82195.15,2,1,1,0,Senior
15672983,678,Spain,Female,27,5,"$87,099.85","$149,550.95",87099.85,149550.95,2,1,0,0,Young Adult
15799534,720,France,Male,71,5,"$183,135.39","$197,688.50",183135.39,197688.5,2,1,1,0,Senior
15582847,662,France,Male,26,0,$0.00,"$72,929.96",0,72929.96,2,0,1,0,Young Adult
15612478,525,France,Male,51,10,$0.00,"$171,045.35",0,171045.35,3,1,0,1,Senior
15709621,662,France,Male,31,3,$0.00,"$27,731.05",0,27731.05,2,0,1,0,Mid-Career
15802009,770,France,Female,33,6,$0.00,"$126,131.90",0,126131.9,2,1,1,0,Mid-Career
15698816,721,Spain,Female,33,4,"$72,535.45","$103,931.49",72535.45,103931.49,1,1,1,0,Mid-Career
15574830,633,Germany,Male,58,2,"$128,137.42","$147,635.33",128137.42,147635.33,2,1,0,1,Senior
15603082,701,France,Male,51,9,$0.00,"$61,961.57",0,61961.57,2,0,0,0,Senior
15685947,556,Germany,Male,42,0,"$115,915.53","$125,435.47",115915.53,125435.47,2,0,1,1,Mid-Career
15643048,639,France,Male,66,0,$0.00,"$42,240.54",0,42240.54,2,0,1,0,Senior
15807568,632,France,Male,50,2,$0.00,"$57,942.88",0,57942.88,2,0,0,0,Mid-Career
15597591,456,France,Male,29,5,"$107,000.49","$153,419.62",107000.49,153419.62,1,1,1,0,Young Adult
15747558,729,Spain,Female,38,10,$0.00,"$189,727.12",0,189727.12,2,1,0,0,Mid-Career
15756655,632,France,Female,34,2,$0.00,"$165,385.55",0,165385.55,2,0,0,0,Mid-Career
15589949,433,Spain,Male,34,9,"$152,806.74","$19,687.99",152806.74,19687.99,1,1,0,0,Mid-Career
15601012,802,France,Female,60,3,"$92,887.06","$39,473.63",92887.06,39473.63,1,1,0,1,Senior
15724269,670,France,Male,25,7,$0.00,"$144,723.38",0,144723.38,2,1,1,0,Young Adult
15567506,738,Germany,Female,40,6,"$114,940.67","$194,895.57",114940.67,194895.57,2,1,1,1,Mid-Career
15791877,706,Germany,Male,34,0,"$140,641.26","$77,271.91",140641.26,77271.91,2,1,1,0,Mid-Career
15794360,592,Germany,Female,70,5,"$71,816.74","$105,096.82",71816.74,105096.82,2,1,0,1,Senior
15686538,522,France,Female,41,7,$0.00,"$176,780.39",0,176780.39,2,0,1,0,Mid-Career
15585985,746,France,Male,48,5,"$165,282.42","$153,786.46",165282.42,153786.46,1,1,0,1,Mid-Career
15699257,651,Spain,Male,42,2,"$143,145.87","$43,612.06",143145.87,43612.06,2,1,0,0,Mid-Career
15804104,494,France,Male,28,9,"$114,731.76","$79,479.74",114731.76,79479.74,2,0,1,0,Young Adult
15727619,753,Germany,Female,46,9,"$113,909.69","$92,320.37",113909.69,92320.37,3,1,0,1,Mid-Career
15740237,671,Germany,Male,36,2,"$116,695.27","$193,201.86",116695.27,193201.86,1,0,0,0,Mid-Career
15801436,696,France,Male,42,4,$0.00,"$126,353.13",0,126353.13,1,0,0,1,Mid-Career
15705735,577,Spain,Male,43,3,$0.00,"$135,008.92",0,135008.92,2,1,1,0,Mid-Career
15649359,587,France,Male,36,1,$0.00,"$17,135.60",0,17135.6,2,0,1,0,Mid-Career
15624892,712,Germany,Male,37,7,"$93,978.96","$60,651.77",93978.96,60651.77,2,1,0,0,Mid-Career
15784918,498,Germany,Male,35,2,"$121,968.11","$188,343.05",121968.11,188343.05,2,0,1,0,Mid-Career
15584785,660,France,Male,37,2,"$97,324.91","$23,291.83",97324.91,23291.83,1,1,0,0,Mid-Career
15797197,678,Spain,Male,29,6,$0.00,"$64,443.75",0,64443.75,2,1,0,0,Young Adult
15574858,530,France,Male,37,8,$0.00,$287.99,0,287.99,2,1,1,0,Mid-Career
15794101,559,France,Female,48,2,$0.00,"$137,961.41",0,137961.41,2,0,1,0,Mid-Career
15743245,624,France,Male,42,3,"$145,155.37","$72,169.95",145155.37,72169.95,1,1,0,1,Mid-Career
15791535,592,France,Male,28,5,"$137,222.77","$39,608.58",137222.77,39608.58,1,0,0,0,Young Adult
15605215,767,France,Male,48,9,$0.00,"$175,458.21",0,175458.21,2,0,1,0,Mid-Career
15771749,653,Germany,Female,38,5,"$114,268.22","$89,524.83",114268.22,89524.83,2,1,1,0,Mid-Career
15616833,678,Spain,Male,27,2,$0.00,"$13,221.25",0,13221.25,2,1,1,0,Young Adult
15750728,586,Spain,Female,42,2,$0.00,"$102,889.34",0,102889.34,1,1,0,0,Mid-Career
15769353,550,France,Female,40,8,"$150,490.32","$166,468.21",150490.32,166468.21,1,0,0,1,Mid-Career
15770091,643,Germany,Male,28,9,"$160,858.13","$27,149.27",160858.13,27149.27,2,1,0,0,Young Adult
15716420,612,Spain,Male,39,5,"$170,288.38","$59,601.15",170288.38,59601.15,1,1,1,0,Mid-Career
15740602,674,Germany,Female,27,4,"$111,568.01","$22,026.18",111568.01,22026.18,1,0,1,0,Young Adult
15796071,657,Spain,Male,29,7,"$83,889.03","$153,059.62",83889.03,153059.62,1,1,0,0,Young Adult
15811389,724,Germany,Female,35,0,"$171,982.95","$167,313.07",171982.95,167313.07,2,0,1,0,Mid-Career
15783875,500,France,Female,34,4,$0.00,"$12,833.96",0,12833.96,2,1,0,0,Mid-Career
15671800,688,France,Male,20,8,"$137,624.40","$197,582.79",137624.4,197582.79,2,1,1,0,Young Adult
15677288,599,France,Male,50,3,"$121,159.65","$4,033.39",121159.65,4033.39,1,0,0,1,Mid-Career
15633525,631,France,Male,29,7,$0.00,"$125,877.22",0,125877.22,2,0,1,0,Young Adult
15634606,634,Spain,Male,52,1,$0.00,"$176,913.42",0,176913.42,2,1,1,0,Senior
15579207,545,France,Male,37,3,"$91,184.01","$105,476.65",91184.01,105476.65,1,1,0,0,Mid-Career
15619892,644,Spain,Male,18,8,$0.00,"$59,172.42",0,59172.42,2,1,0,0,Young Adult
15567778,690,Germany,Female,54,1,"$144,027.80","$108,731.02",144027.8,108731.02,1,1,1,1,Senior
15711750,711,France,Female,34,6,$0.00,"$175,310.38",0,175310.38,2,1,1,0,Mid-Career
15751084,712,France,Female,29,8,"$140,170.61","$38,170.04",140170.61,38170.04,1,1,1,0,Young Adult
15768945,627,France,Male,27,1,"$62,092.90","$105,887.04",62092.9,105887.04,1,1,1,0,Young Adult
15586931,694,Spain,Male,39,3,$0.00,"$95,625.03",0,95625.03,1,1,1,0,Mid-Career
15636353,534,Spain,Male,35,4,$0.00,"$9,541.15",0,9541.15,2,0,0,0,Mid-Career
15623858,603,France,Male,45,9,$0.00,"$148,516.79",0,148516.79,1,0,0,0,Mid-Career
15703354,808,France,Female,33,2,"$103,516.87","$113,907.80",103516.87,113907.8,1,1,0,0,Mid-Career
15663987,723,Spain,Male,30,1,$0.00,"$164,647.72",0,164647.72,3,1,0,1,Mid-Career
15780805,585,France,Female,35,2,$0.00,"$98,621.04",0,98621.04,2,1,0,1,Mid-Career
15768566,706,France,Male,34,8,$0.00,"$37,479.97",0,37479.97,2,1,1,0,Mid-Career
15643229,671,France,Female,31,6,$0.00,"$15,846.42",0,15846.42,2,1,1,0,Mid-Career
15754940,597,Spain,Male,43,2,"$85,162.26","$5,104.08",85162.26,5104.08,1,0,1,1,Mid-Career
15676576,646,France,Female,43,8,"$143,061.88","$61,937.60",143061.88,61937.6,1,1,0,0,Mid-Career
15800068,801,Spain,Female,46,6,$0.00,"$170,008.74",0,170008.74,2,1,1,0,Mid-Career
15648030,731,Spain,Female,33,5,"$137,388.01","$165,000.68",137388.01,165000.68,2,1,0,0,Mid-Career
15668594,620,Germany,Female,25,1,"$137,712.01","$76,197.05",137712.01,76197.05,1,1,1,0,Young Adult
15728709,484,Germany,Male,40,7,"$106,901.42","$118,045.98",106901.42,118045.98,2,0,0,0,Mid-Career
15724181,647,Spain,Male,47,5,"$105,603.21","$157,360.90",105603.21,157360.9,2,1,1,0,Mid-Career
15647546,688,Germany,Female,40,8,"$150,679.71","$196,226.38",150679.71,196226.38,2,0,1,0,Mid-Career
15702601,680,Germany,Male,30,4,"$108,300.27","$44,384.57",108300.27,44384.57,2,0,1,1,Mid-Career
15567725,689,France,Female,46,7,"$52,016.08","$72,993.65",52016.08,72993.65,2,1,1,0,Mid-Career
15674179,513,Germany,Male,34,7,"$60,515.13","$124,571.09",60515.13,124571.09,1,0,0,0,Mid-Career
15686957,553,Germany,Male,35,2,"$158,584.28","$43,640.16",158584.28,43640.16,2,1,0,0,Mid-Career
15607690,689,Germany,Male,47,2,"$118,812.50","$31,121.42",118812.5,31121.42,2,0,0,0,Mid-Career
15806546,517,Spain,Male,46,4,$0.00,"$22,372.78",0,22372.78,1,1,0,0,Mid-Career
15632850,731,France,Male,37,8,$0.00,"$170,338.35",0,170338.35,2,1,1,0,Mid-Career
15709016,687,Germany,Female,47,1,"$91,219.29","$158,845.49",91219.29,158845.49,1,0,0,1,Mid-Career
15638068,507,Spain,Male,32,7,$0.00,"$67,926.18",0,67926.18,2,1,0,0,Mid-Career
15749345,468,France,Female,22,1,"$76,318.64","$194,783.12",76318.64,194783.12,1,1,1,0,Young Adult
15791321,682,Spain,Female,58,4,$0.00,"$176,036.01",0,176036.01,1,1,0,0,Senior
15699095,603,France,Female,24,3,$0.00,"$198,826.03",0,198826.03,1,1,1,1,Young Adult
15638329,522,Germany,Male,25,1,"$111,432.13","$168,683.57",111432.13,168683.57,1,1,1,0,Young Adult
15575445,629,Spain,Male,41,10,"$150,148.51","$6,936.27",150148.51,6936.27,1,0,0,0,Mid-Career
15752622,729,France,Female,32,7,"$38,550.06","$179,230.23",38550.06,179230.23,1,0,1,0,Mid-Career
15774507,574,France,Female,39,5,"$119,013.86","$103,421.91",119013.86,103421.91,1,1,0,0,Mid-Career
15570857,677,Germany,Female,39,0,"$111,213.64","$147,578.26",111213.64,147578.26,2,1,1,0,Mid-Career
15599386,627,Germany,Male,28,5,"$71,097.23","$130,504.49",71097.23,130504.49,1,1,1,0,Young Adult
15744913,788,Spain,Male,36,10,"$109,632.85","$16,149.13",109632.85,16149.13,1,1,1,0,Mid-Career
15647292,697,France,Male,63,7,"$148,368.02","$118,862.08",148368.02,118862.08,1,0,0,1,Senior
15728838,578,France,Male,45,1,"$148,600.91","$143,397.14",148600.91,143397.14,1,1,0,1,Mid-Career
15584704,519,France,Male,48,10,"$71,083.98","$137,959.00",71083.98,137959,1,1,0,0,Mid-Career
15749068,632,France,Female,40,9,"$139,625.34","$93,702.96",139625.34,93702.96,1,1,0,1,Mid-Career
15622985,679,France,Female,39,4,$0.00,"$172,939.30",0,172939.3,1,0,0,1,Mid-Career
15587676,699,France,Male,30,9,$0.00,"$108,162.13",0,108162.13,1,1,1,0,Mid-Career
15779496,615,France,Male,64,0,"$81,564.10","$35,896.09",81564.1,35896.09,2,0,1,0,Senior
15733460,622,Spain,Male,36,9,$0.00,"$104,852.60",0,104852.6,2,1,1,0,Mid-Career
15711457,755,France,Female,28,7,"$124,540.28","$188,850.89",124540.28,188850.89,1,0,1,0,Young Adult
15795290,767,France,Female,42,2,"$133,616.39","$28,615.80",133616.39,28615.8,1,1,0,0,Mid-Career
15611223,752,Germany,Female,38,10,"$101,648.50","$172,001.44",101648.5,172001.44,2,1,0,0,Mid-Career
15794159,633,France,Female,26,8,"$124,281.84","$60,116.57",124281.84,60116.57,1,1,1,0,Young Adult
15780677,717,France,Female,59,4,$0.00,"$170,528.63",0,170528.63,2,1,1,0,Senior
15690175,585,Spain,Male,45,0,$0.00,"$189,683.70",0,189683.7,2,0,0,0,Mid-Career
15722599,751,France,Female,37,9,"$183,613.66","$49,734.94",183613.66,49734.94,2,0,0,0,Mid-Career
15569976,754,Germany,Male,65,1,"$136,186.44","$121,529.59",136186.44,121529.59,1,1,1,1,Senior
15707011,495,France,Male,47,10,"$137,682.68","$71,071.47",137682.68,71071.47,1,1,0,0,Mid-Career
15702277,650,France,Male,34,4,"$106,005.54","$142,995.32",106005.54,142995.32,1,0,1,0,Mid-Career
15801915,529,France,Female,31,6,"$152,310.55","$13,054.25",152310.55,13054.25,1,1,0,0,Mid-Career
15580213,585,France,Female,43,2,$0.00,"$89,402.54",0,89402.54,2,1,0,0,Mid-Career
15637947,668,Spain,Male,32,1,"$134,446.04","$111,241.37",134446.04,111241.37,1,0,1,0,Mid-Career
15715888,591,France,Female,38,2,"$142,289.28","$119,638.85",142289.28,119638.85,1,0,1,0,Mid-Career
15732967,731,France,Male,19,6,$0.00,"$151,581.79",0,151581.79,2,1,1,0,Young Adult
15737047,754,France,Female,45,6,$0.00,"$73,881.68",0,73881.68,1,1,0,1,Mid-Career
15694039,650,Germany,Female,46,9,"$149,003.76","$176,902.83",149003.76,176902.83,2,1,0,0,Mid-Career
15649457,588,Germany,Male,41,2,"$131,341.46","$7,034.94",131341.46,7034.94,2,0,1,0,Mid-Career
15742809,712,Spain,Female,29,7,"$77,919.78","$122,547.58",77919.78,122547.58,1,1,0,0,Young Adult
15637829,691,France,Female,34,7,$0.00,"$161,559.12",0,161559.12,2,0,1,0,Mid-Career
15633194,771,France,Female,41,10,"$108,309.00","$137,510.41",108309,137510.41,4,1,1,1,Mid-Career
15611635,678,Spain,Female,39,6,$0.00,"$185,366.56",0,185366.56,1,0,1,0,Mid-Career
15638774,719,Spain,Female,40,9,$0.00,"$182,224.14",0,182224.14,2,1,0,0,Mid-Career
15722037,610,Germany,Male,36,7,"$115,462.02","$42,581.04",115462.02,42581.04,1,0,1,0,Mid-Career
15672930,722,Spain,Male,37,9,$0.00,"$31,921.95",0,31921.95,2,1,0,0,Mid-Career
15668774,758,Germany,Female,23,5,"$122,739.10","$102,460.84",122739.1,102460.84,1,1,0,1,Young Adult
15780966,709,France,Female,32,2,$0.00,"$109,681.29",0,109681.29,2,0,0,0,Mid-Career
15659694,634,Germany,Female,53,3,"$113,781.50","$106,345.05",113781.5,106345.05,2,1,1,1,Senior
15624424,678,Spain,Female,49,1,$0.00,"$102,472.90",0,102472.9,2,1,1,0,Mid-Career
15708713,633,France,Male,35,3,$0.00,"$36,249.76",0,36249.76,2,1,1,0,Mid-Career
15755405,710,France,Male,43,9,"$128,284.45","$32,996.89",128284.45,32996.89,1,1,0,1,Mid-Career
15647570,640,Germany,Male,45,8,"$120,591.19","$195,123.94",120591.19,195123.94,1,0,0,0,Mid-Career
15684348,656,France,Male,63,8,$0.00,"$57,014.43",0,57014.43,2,0,1,0,Senior
15702541,551,France,Female,59,2,"$166,968.28","$159,483.76",166968.28,159483.76,1,1,0,1,Senior
15646942,786,Spain,Female,39,7,$0.00,"$100,929.59",0,100929.59,2,0,0,0,Mid-Career
15748920,561,France,Female,49,8,$0.00,"$12,513.07",0,12513.07,2,1,1,0,Mid-Career
15694581,807,Spain,Male,42,5,$0.00,"$74,900.90",0,74900.9,2,1,1,0,Mid-Career
15643215,602,Germany,Male,38,2,"$71,667.97","$137,111.89",71667.97,137111.89,2,0,0,0,Mid-Career
15649060,727,Germany,Female,31,3,"$82,729.47","$60,212.51",82729.47,60212.51,2,1,0,0,Mid-Career
15774258,678,France,Male,40,1,$0.00,"$187,343.40",0,187343.4,2,1,1,0,Mid-Career
15731553,730,France,Male,23,8,$0.00,"$183,284.53",0,183284.53,2,1,0,0,Young Adult
15617029,596,Spain,Female,30,1,$0.00,"$8,125.39",0,8125.39,2,1,0,0,Mid-Career
15780716,686,Germany,Male,39,3,"$129,626.19","$103,220.56",129626.19,103220.56,2,1,1,0,Mid-Career
15577018,684,Germany,Female,26,2,"$114,035.39","$96,885.19",114035.39,96885.19,1,0,0,0,Young Adult
15809515,797,Germany,Male,32,1,"$151,922.94","$8,877.06",151922.94,8877.06,1,1,0,0,Mid-Career
15789924,658,France,Female,39,4,$0.00,"$147,530.06",0,147530.06,1,1,1,0,Mid-Career
15725076,653,Spain,Female,27,6,"$107,751.68","$33,389.42",107751.68,33389.42,2,1,1,0,Young Adult
15672481,641,France,Male,37,6,$0.00,"$45,309.24",0,45309.24,2,1,0,0,Mid-Career
15574115,656,Spain,Female,41,6,"$101,179.23","$35,230.61",101179.23,35230.61,2,1,1,0,Mid-Career
15661830,750,Spain,Female,36,6,$0.00,"$59,816.41",0,59816.41,2,1,1,0,Mid-Career
15665879,768,France,Female,40,8,$0.00,"$69,080.46",0,69080.46,2,0,1,0,Mid-Career
15673820,568,France,Male,33,7,$0.00,"$143,450.61",0,143450.61,2,1,0,0,Mid-Career
15747772,706,Germany,Male,36,9,"$58,571.18","$40,774.01",58571.18,40774.01,2,1,0,0,Mid-Career
15666197,430,Germany,Female,38,8,"$153,058.64","$99,377.27",153058.64,99377.27,1,1,0,0,Mid-Career
15773639,745,Germany,Male,35,4,"$98,270.34","$133,617.43",98270.34,133617.43,1,1,0,0,Mid-Career
15581893,747,France,Male,43,1,"$130,788.71","$101,495.00",130788.71,101495,1,0,1,1,Mid-Career
15672447,657,Germany,Male,40,7,"$99,165.84","$119,333.95",99165.84,119333.95,1,0,1,1,Mid-Career
15777830,639,France,Female,42,4,$0.00,"$167,682.37",0,167682.37,2,0,0,0,Mid-Career
15713890,704,France,Male,44,3,$0.00,"$152,884.85",0,152884.85,2,0,1,0,Mid-Career
15577598,651,Spain,Male,23,4,"$115,636.05","$70,400.86",115636.05,70400.86,2,1,0,0,Young Adult
15786042,706,Germany,Female,44,2,"$185,932.18","$65,413.41",185932.18,65413.41,2,1,0,0,Mid-Career
15753462,632,Germany,Male,30,2,"$72,549.00","$182,728.80",72549,182728.8,2,0,1,0,Mid-Career
15759690,751,France,Male,42,4,$0.00,"$81,442.60",0,81442.6,2,1,1,0,Mid-Career
15801414,767,France,Female,35,2,$0.00,"$144,251.38",0,144251.38,2,0,0,0,Mid-Career
15656141,741,France,Male,39,5,$0.00,"$40,207.06",0,40207.06,1,0,1,0,Mid-Career
15608701,651,Germany,Male,29,3,"$121,890.06","$54,530.51",121890.06,54530.51,1,1,0,1,Young Adult
15582892,601,France,Male,46,2,"$99,786.07","$32,683.88",99786.07,32683.88,1,1,1,1,Mid-Career
15632967,520,France,Male,34,3,$0.00,"$104,703.96",0,104703.96,2,1,1,0,Mid-Career
15587573,626,Germany,Male,27,4,"$115,084.53","$26,907.43",115084.53,26907.43,2,0,1,0,Young Adult
15654891,811,France,Male,30,6,$0.00,"$180,591.32",0,180591.32,2,1,1,0,Mid-Career
15611365,730,France,Female,32,9,"$127,661.69","$60,905.51",127661.69,60905.51,1,0,0,0,Mid-Career
15749103,604,Germany,Female,47,4,"$118,907.60","$47,777.15",118907.6,47777.15,1,0,1,1,Mid-Career
15810203,499,Germany,Female,44,6,"$77,627.33","$108,222.68",77627.33,108222.68,2,1,0,0,Mid-Career
15813660,754,Spain,Male,40,2,"$160,625.17","$3,554.63",160625.17,3554.63,1,0,1,0,Mid-Career
15605673,716,Spain,Female,29,8,$0.00,"$78,616.92",0,78616.92,2,0,0,0,Young Adult
15669282,636,France,Female,20,10,"$124,266.86","$100,566.81",124266.86,100566.81,1,0,0,0,Young Adult
15792726,470,France,Female,25,8,"$127,974.06","$183,259.35",127974.06,183259.35,2,1,1,0,Young Adult
15593241,444,France,Male,43,3,$0.00,"$159,131.21",0,159131.21,2,1,1,0,Mid-Career
15683053,809,Spain,Female,48,2,$0.00,"$160,976.85",0,160976.85,1,1,0,1,Mid-Career
15632736,850,Germany,Female,30,3,"$104,911.35","$42,933.26",104911.35,42933.26,2,1,1,0,Mid-Career
15731865,637,France,Male,27,1,$0.00,"$91,291.20",0,91291.2,2,1,0,0,Young Adult
15760450,512,France,Male,43,1,$0.00,"$52,471.36",0,52471.36,2,1,1,0,Mid-Career
15787204,774,Spain,Female,43,1,"$110,646.54","$108,804.28",110646.54,108804.28,1,0,0,0,Mid-Career
15650454,641,France,Male,57,5,$0.00,"$122,449.18",0,122449.18,2,1,1,0,Senior
15573730,586,Germany,Male,42,6,"$126,704.49","$41,682.30",126704.49,41682.3,2,1,0,0,Mid-Career
15705050,611,France,Male,30,9,$0.00,"$148,887.69",0,148887.69,2,1,1,0,Mid-Career
15791342,660,Spain,Male,31,1,"$84,560.04","$137,784.25",84560.04,137784.25,1,1,1,0,Mid-Career
15684316,532,France,Male,43,9,$0.00,"$190,573.91",0,190573.91,2,0,0,1,Mid-Career
15700540,557,Germany,Female,38,2,"$129,893.56","$102,076.03",129893.56,102076.03,1,0,0,0,Mid-Career
15770631,730,Spain,Male,25,5,"$167,385.81","$56,307.51",167385.81,56307.51,1,1,1,0,Young Adult
15790594,535,France,Female,27,6,$0.00,"$49,775.58",0,49775.58,2,0,1,0,Young Adult
15604020,773,Germany,Female,36,4,"$105,858.71","$4,395.45",105858.71,4395.45,1,0,1,0,Mid-Career
15637599,510,Germany,Female,44,4,"$123,070.89","$28,461.29",123070.89,28461.29,1,1,0,1,Mid-Career
15736578,539,France,Male,39,1,$0.00,"$28,184.70",0,28184.7,1,1,1,0,Mid-Career
15666332,690,Spain,Female,48,2,$0.00,"$3,149.10",0,3149.1,2,1,1,0,Mid-Career
15727291,821,France,Female,40,1,$0.00,"$194,273.12",0,194273.12,2,1,0,0,Mid-Career
15785920,687,Germany,Male,35,1,"$125,141.24","$148,537.07",125141.24,148537.07,2,1,1,0,Mid-Career
15658987,557,France,Female,46,4,"$96,173.17","$116,378.31",96173.17,116378.31,2,1,1,0,Mid-Career
15687719,532,Spain,Female,37,5,$0.00,"$6,761.84",0,6761.84,2,0,1,0,Mid-Career
15799641,540,Spain,Male,39,2,$0.00,"$81,995.92",0,81995.92,2,1,0,0,Mid-Career
15758702,705,France,Female,55,8,$0.00,"$14,392.68",0,14392.68,2,1,1,0,Senior
15689526,542,Germany,Female,35,9,"$127,543.11",$468.94,127543.11,468.94,2,1,0,1,Mid-Career
15586848,706,France,Male,38,1,$0.00,"$122,379.54",0,122379.54,2,1,0,0,Mid-Career
15707637,765,France,Female,56,1,$0.00,"$13,228.93",0,13228.93,1,1,0,1,Senior
15719426,529,France,Male,67,8,"$103,101.56","$154,002.02",103101.56,154002.02,2,1,1,1,Senior
15639265,714,France,Male,54,7,"$126,113.28","$112,777.38",126113.28,112777.38,1,1,0,0,Senior
15576124,582,France,Male,41,1,"$40,488.76","$128,528.83",40488.76,128528.83,1,1,0,0,Mid-Career
15757829,609,Germany,Female,40,10,"$137,389.77","$170,122.22",137389.77,170122.22,2,1,0,0,Mid-Career
15633227,518,France,Female,28,9,"$85,146.36","$2,803.89",85146.36,2803.89,1,0,0,0,Young Adult
15753092,791,Germany,Male,35,5,"$129,828.58","$181,918.26",129828.58,181918.26,1,1,1,1,Mid-Career
15782939,747,France,Male,42,4,"$80,214.36","$115,241.96",80214.36,115241.96,1,1,0,1,Mid-Career
15746338,565,France,Female,40,2,$0.00,"$129,956.13",0,129956.13,2,1,1,0,Mid-Career
15590676,735,France,Male,34,1,"$141,796.43","$45,858.49",141796.43,45858.49,1,1,0,0,Mid-Career
15599329,697,France,Female,49,7,"$195,238.29","$131,083.56",195238.29,131083.56,4,0,1,1,Mid-Career
15783097,813,Germany,Male,27,6,"$111,348.15","$46,422.46",111348.15,46422.46,1,1,0,0,Young Adult
15597885,772,France,Male,43,6,$0.00,"$57,675.88",0,57675.88,2,1,1,0,Mid-Career
15597467,606,France,Female,71,8,$0.00,"$169,741.96",0,169741.96,2,1,1,0,Senior
15724764,667,Germany,Female,42,10,"$64,404.26","$26,022.37",64404.26,26022.37,2,0,0,0,Mid-Career
15778418,637,Germany,Male,40,9,"$154,309.67","$125,334.16",154309.67,125334.16,1,1,1,1,Mid-Career
15684769,542,France,Male,67,10,"$129,431.36","$21,343.74",129431.36,21343.74,1,0,1,0,Senior
15756167,762,Spain,Female,43,5,"$134,204.67","$139,971.01",134204.67,139971.01,1,1,1,0,Mid-Career
15632439,698,France,Female,39,4,$0.00,"$47,455.82",0,47455.82,2,0,1,0,Mid-Career
15755138,850,France,Female,32,8,$0.00,"$55,593.80",0,55593.8,2,1,1,0,Mid-Career
15659092,621,France,Female,50,5,$0.00,"$191,756.54",0,191756.54,2,1,0,1,Mid-Career
15742116,671,Germany,Female,48,9,"$116,711.06","$76,373.38",116711.06,76373.38,2,0,0,0,Mid-Career
15801994,775,France,Male,31,9,$0.00,"$169,278.51",0,169278.51,2,1,0,0,Mid-Career
15647572,504,Spain,Male,34,0,"$54,980.81","$136,909.88",54980.81,136909.88,1,1,1,0,Mid-Career
15644551,751,Spain,Female,37,3,"$99,773.85","$54,865.92",99773.85,54865.92,2,1,0,0,Mid-Career
15709135,691,Germany,Male,30,7,"$101,231.77","$156,529.44",101231.77,156529.44,2,0,0,0,Mid-Career
15684469,841,Germany,Male,32,2,"$117,070.21","$113,482.20",117070.21,113482.2,1,1,0,0,Mid-Career
15627637,709,Germany,Male,23,8,"$73,314.04","$63,446.47",73314.04,63446.47,2,1,0,0,Young Adult
15667093,673,France,Male,37,2,$0.00,"$13,624.02",0,13624.02,1,1,1,0,Mid-Career
15690589,541,France,Male,37,9,"$212,314.03","$148,814.54",212314.03,148814.54,1,0,1,0,Mid-Career
15595350,661,France,Female,31,3,"$136,067.82","$65,567.91",136067.82,65567.91,2,1,0,0,Mid-Career
15777586,784,Spain,Female,42,2,"$109,052.04","$6,409.55",109052.04,6409.55,2,1,0,0,Mid-Career
15804064,742,France,Female,35,2,"$79,126.17","$126,997.53",79126.17,126997.53,1,1,1,0,Mid-Career
15717770,850,Spain,Female,55,7,$0.00,"$171,762.87",0,171762.87,1,0,0,1,Senior
15754443,443,France,Female,35,9,"$108,308.00","$129,031.19",108308,129031.19,1,1,0,1,Mid-Career
15776939,778,Germany,Female,48,3,"$102,290.56","$182,691.31",102290.56,182691.31,2,1,0,0,Mid-Career
15713517,529,France,Male,39,6,"$102,025.08","$12,351.01",102025.08,12351.01,2,1,0,0,Mid-Career
15683522,678,Germany,Female,37,2,"$113,383.07","$135,123.96",113383.07,135123.96,1,1,1,0,Mid-Career
15673995,516,Spain,Female,65,9,"$102,541.10","$181,490.42",102541.1,181490.42,1,1,0,0,Senior
15771054,469,Spain,Male,35,5,$0.00,"$186,490.37",0,186490.37,2,1,0,0,Mid-Career
